73,32.310059,3171.342529,718.554016,13.169036,5.684349,-41.509773,-1
61,27.682617,3192.721191,613.250244,9.399541,7.184928,-37.019550,-1
34,21.855713,3210.176514,311.557037,10.693460,1.536472,-12.000000,-1
50,28.482178,3211.639893,314.910461,7.546502,3.167387,-39.509773,-1
42,35.888916,2537.119141,699.247559,7.284158,3.253299,-18.754887,-1
16,45.329590,2332.437500,466.621094,2.029157,0.814735,-4.000000,-1
43,31.103271,3182.697754,278.583069,6.076319,2.670051,-34.264664,-1
39,38.671387,3110.769287,496.844208,7.559772,2.883355,-18.754887,-1
32,76.931885,2511.468750,900.373779,6.066538,1.586933,-6.754888,-1
37,28.696533,3091.351318,341.525208,9.189376,2.193464,-16.754887,-1
31,28.750000,2582.612793,711.398621,6.959121,1.099618,-12.000000,-1
63,152.381104,3085.142822,4671.010742,15.824749,2.752083,-18.000000,1
121,90.644531,3683.140381,1197.475830,16.781958,6.654130,-89.119423,1
188,110.300781,3735.324463,2640.453369,17.734041,14.730077,-201.197617,1
50,67.904785,3605.899902,897.650085,5.111757,3.519104,-26.754887,1
52,30.921143,3616.384521,416.082794,7.820169,3.235208,-33.019547,1
30,22.055420,3638.433350,247.178970,3.553587,2.286160,-10.754888,1
38,45.937256,3643.631592,500.811523,4.899353,3.230993,-18.754887,1
25,36.728516,3650.439941,369.926331,5.743250,1.116841,-12.754888,1
29,50.322266,2727.206787,1443.405273,3.962547,2.339874,-4.000000,-1
41,72.474121,2179.804932,1631.669189,12.203899,1.169636,-14.000000,-1
48,61.000000,2102.645752,1485.728638,7.154357,3.310360,-10.000000,-1
33,36.956543,2665.909180,686.567322,5.730665,2.453491,-6.000000,-1
70,80.930664,2637.171387,1915.399292,8.936471,6.496024,-34.364525,-1
63,74.888916,2542.047607,1578.109009,9.752722,3.828529,-30.754887,-1
35,49.464355,2594.685791,1381.644165,6.387136,3.746527,-10.000000,-1
53,41.176514,2522.697998,546.814331,10.359601,3.199422,-34.264664,-1
51,27.088135,2417.941162,696.290894,14.525785,1.896469,-32.754887,-1
47,41.875000,2462.021240,946.658997,8.749783,4.201693,-14.000000,-1
22,54.133301,2349.818115,1376.421387,3.800512,0.919457,-2.000000,-1
42,38.850098,2372.142822,941.550781,6.213938,2.845333,-14.754888,-1
46,33.011230,2361.086914,552.470886,7.959746,4.087168,-20.754887,-1
55,63.615479,2406.454590,1229.302368,13.897088,3.320960,-12.000000,-1
35,20.922363,2274.714355,327.061371,11.192142,1.997265,-16.754887,-1
75,85.399902,3009.373291,3888.767578,7.275978,6.667254,-33.509773,-1
34,48.902100,3057.000000,742.529419,6.168336,2.738198,-12.000000,-1
33,30.134521,3042.545410,575.823792,6.493176,3.795251,-6.000000,-1
56,56.198730,3054.107178,1397.524170,12.061760,4.347849,-14.754888,-1
35,34.215088,3017.428467,551.559204,8.551501,1.193589,-4.000000,-1
52,47.848633,2943.615479,1139.928833,12.101667,2.787616,-22.754887,-1
30,37.099365,2990.466553,442.848846,6.724588,1.436655,-8.000000,-1
25,54.533447,2896.040039,466.038452,2.498128,1.806927,-6.000000,-1
30,39.671143,2985.933350,334.195587,3.817833,1.735350,-12.754888,-1
26,32.557129,2342.500000,876.480774,8.502802,0.785122,-6.000000,-1
50,36.284424,3017.540039,986.608276,10.465694,2.608035,-30.754887,-1
56,30.912109,2975.928467,555.602112,10.582519,3.462761,-41.874302,-1
43,24.317383,2316.976807,1170.580811,7.466853,3.074594,-18.754887,-1
32,37.135254,3127.406250,649.991089,6.884370,1.542545,-8.000000,-1
37,36.656982,2987.216309,431.899261,7.242398,2.243821,-12.754888,-1
46,41.663086,3139.739014,867.671082,8.719471,5.008396,-14.000000,-1
50,23.728516,2214.239990,571.102356,8.993809,4.905336,-24.754887,-1
26,57.062500,3057.076904,566.455627,4.555325,1.071374,-8.000000,-1
52,36.036865,2222.634521,571.616455,7.685695,4.655152,-27.509775,-1
34,31.152588,2200.264648,552.371338,5.890710,2.045253,-12.000000,-1
76,68.125000,3016.486816,1227.249634,13.659802,5.315211,-32.264664,-1
72,39.513672,3130.402832,1023.685303,15.532804,4.868474,-28.754887,-1
49,41.308838,3084.081543,793.013733,10.212227,2.872405,-22.754887,-1
27,42.217041,3080.222168,581.061951,4.116307,2.351835,-4.000000,-1
31,30.954590,3092.193604,421.639984,8.974462,1.603187,-12.754888,-1
22,47.607178,2921.409180,1254.060059,3.381413,1.083588,-2.000000,-1
51,21.160645,3062.784424,340.365204,11.933343,3.771991,-32.754887,-1
48,35.983398,2983.583252,429.118042,7.311710,3.194214,-20.754887,-1
44,33.911133,3085.022705,610.567749,8.535834,3.159152,-20.754887,-1
24,28.894775,3361.083252,192.076355,5.494735,1.135286,-12.000000,-1
38,35.868896,2825.500000,441.565796,13.546381,0.804475,-18.000000,-1
59,60.791748,2832.694824,1063.534180,11.103164,4.442978,-26.264660,-1
23,41.274902,2956.173828,756.230652,4.485053,0.797524,-2.000000,-1
29,32.212158,3184.482666,345.284180,5.029180,1.599333,-8.000000,-1
68,41.994873,3247.279297,657.819092,9.414300,5.264605,-39.119415,-1
20,34.285645,3220.449951,273.547546,3.217024,0.860768,-4.000000,-1
23,22.805664,3296.347900,150.835571,4.559279,1.123020,-10.000000,-1
69,96.500000,3298.623291,2485.017334,9.805943,4.892009,-29.509773,1
23,26.954346,3222.913086,477.383911,3.733857,1.475433,-2.000000,1
37,49.607178,3288.675781,1248.219238,7.889062,1.899278,-17.509775,1
40,68.675781,3256.274902,1365.999390,5.056690,3.220531,-10.000000,1
38,64.587158,3242.263184,744.404297,5.836875,1.819667,-10.000000,1
36,31.782227,3149.750000,537.854187,7.206462,3.291341,-8.000000,-1
95,26.991699,2890.958008,658.271851,13.550845,6.882329,-86.793991,-1
47,28.080566,2681.638184,1589.167114,7.345288,3.177604,-6.754888,-1
35,36.070557,3333.628662,244.576279,7.365388,2.052597,-14.754888,-1
25,46.062500,2968.120117,493.065735,3.230296,1.429272,-8.000000,-1
30,32.274902,2937.933350,323.928894,4.626605,1.600605,-10.000000,-1
125,451.222412,3306.679932,305928.812500,21.938725,5.007121,-33.509773,-1
119,461.169189,3306.512695,331839.968750,23.004711,3.906532,-31.019548,-1
82,705.976807,3378.390137,302255.875000,22.271793,2.080779,-14.000000,-1
89,800.761963,3383.067383,332173.093750,23.568874,2.097811,-17.509775,-1
47,52.854736,2850.616943,878.278931,7.438721,4.400482,-14.000000,-1
112,522.357422,3308.884033,333316.406250,23.648397,3.360959,-42.264660,-1
119,516.444336,3280.949463,322136.250000,22.855810,4.092062,-41.874298,-1
31,37.642822,2125.967773,580.289246,5.209427,2.453584,-4.000000,-1
112,530.311279,3294.000000,337530.031250,23.783331,3.360368,-36.264660,-1
85,1162.946777,3351.247070,337714.718750,21.901646,2.188646,-4.000000,-1
112,543.199951,3300.401855,348114.750000,23.530706,3.337543,-32.264664,-1
50,43.142822,2641.820068,785.267761,7.687520,3.604248,-18.754887,-1
80,1129.035156,3337.862549,352841.406250,23.009295,1.968543,-8.754888,-1
106,537.169189,3280.415039,342697.625000,23.800678,2.916569,-27.509773,-1
106,525.101074,3283.065918,325275.593750,23.894512,3.003255,-26.754887,-1
106,550.131836,3307.047119,351356.125000,23.721178,2.907302,-35.019550,-1
106,539.036133,3303.981201,349924.937500,23.414387,2.969050,-38.364525,-1
116,505.127686,3292.051758,324121.562500,22.928825,3.759683,-37.609642,-1
112,555.782715,3274.107178,350359.343750,23.685661,3.384729,-39.119415,-1
108,342.911133,3315.222168,303869.593750,23.100594,3.320024,-37.019547,-1
89,738.917725,3366.359619,337631.656250,23.856310,2.174127,-22.264662,-1
58,95.281982,2491.379395,3221.442383,10.912568,4.814456,-6.000000,-1
89,821.746094,3360.101074,338199.343750,23.326080,2.148529,-12.754888,-1
42,55.517822,2270.595215,879.955200,6.067090,2.863912,-12.000000,-1
34,31.687012,2413.970703,1546.733765,4.584150,2.485621,-8.754888,-1
33,39.306641,2252.000000,376.000000,8.198087,1.781096,-23.509773,-1
112,569.666748,3266.812500,356600.687500,23.499086,3.323888,-31.509773,-1
49,33.163574,2193.755127,732.266602,7.520021,2.990259,-16.000000,-1
83,774.212158,3327.903564,346290.437500,22.318489,2.099215,-16.754887,-1
86,807.616211,3336.837158,345447.500000,21.899700,2.210638,-12.754888,-1
110,566.399902,3301.000000,372826.312500,24.001291,3.144299,-39.119415,-1
91,853.199951,3327.032959,338773.875000,22.277481,2.401361,-14.754888,-1
108,521.155762,3280.564697,390064.843750,23.987467,3.026062,-40.264664,-1
90,628.055664,3345.722168,348469.375000,23.276949,2.165100,-21.509775,-1
110,600.449463,3253.791016,377359.281250,24.212753,3.191559,-25.509775,-1
110,603.155518,3252.381836,375856.937500,24.116505,3.135397,-17.509775,-1
112,606.234863,3255.062500,370801.406250,24.011852,3.295949,-20.754887,-1
105,377.214600,3308.809570,324884.718750,22.906466,3.022615,-36.264660,-1
103,935.945557,3366.407715,342271.687500,24.028505,2.751135,-51.384075,-1
90,806.022217,3335.888916,318479.437500,22.380407,2.427916,-6.000000,-1
107,600.317871,3285.925293,393079.625000,23.823814,2.895190,-36.754887,-1
97,938.955566,3325.453613,360025.843750,24.344168,2.347172,-46.754887,-1
108,660.906494,3244.648193,412286.593750,24.100197,2.923550,-32.264660,-1
98,953.253418,3339.163330,362033.187500,26.226698,2.198409,-48.264660,-1
105,649.666748,3244.247559,412601.000000,24.192146,2.745646,-36.264664,-1
30,28.338379,3167.566650,665.245667,4.688639,2.686074,-8.000000,-1
32,20.195068,3162.218750,384.295898,19.452061,0.956546,-10.754888,-1
31,58.522705,3010.612793,544.301941,5.439153,2.240320,-15.509775,-1
50,30.704590,3145.120117,400.305664,8.925168,3.096576,-22.754887,-1
40,39.724121,3076.800049,524.309937,7.738028,2.948805,-18.000000,-1
27,20.795410,3114.777832,278.172791,6.196852,2.414441,-15.509775,-1
38,39.222168,3021.657959,696.646057,8.104343,2.347431,-12.754888,-1
40,20.414795,3042.949951,1009.747559,6.801464,2.405766,-12.000000,-1
40,23.084961,3492.000000,171.050003,5.957222,2.638806,-29.509773,-1
63,31.756836,3253.317383,562.566101,8.688228,4.980481,-35.019547,-1
35,51.559570,3038.628662,761.890747,11.846098,1.921896,-6.000000,-1
24,35.580322,3010.208252,384.248291,4.161697,1.163622,-8.000000,-1
26,37.069336,3234.961426,366.960114,3.840303,1.488464,-6.000000,-1
34,25.685547,3506.176514,206.027710,5.445252,1.705084,-19.509775,-1
48,26.324951,3243.312500,330.298187,15.841006,3.931497,-23.509775,-1
79,37.295410,3262.645508,831.798584,19.509161,3.888157,-53.874302,-1
48,37.187500,3350.750000,597.437500,12.429109,3.784083,-21.509775,-1
73,32.666748,3232.780762,380.609589,14.257161,5.640012,-55.774433,-1
42,21.794434,3318.119141,466.200348,9.424089,4.635247,-16.754887,-1
31,37.093262,3389.677490,401.637939,9.893568,1.406421,-10.000000,-1
24,20.828369,3190.500000,443.583344,5.833149,1.436571,-4.000000,-1
21,24.000000,3228.952393,361.759705,2.751106,1.449300,-6.000000,-1
55,34.597168,3339.545410,465.011688,6.909171,4.436283,-32.264660,-1
56,22.766602,3568.410645,270.956482,7.569367,3.321061,-59.019547,-1
21,43.705322,3060.095215,560.562378,3.155623,1.406827,-6.000000,-1
34,41.125000,3533.764648,554.180054,8.914665,1.551098,-15.509775,-1
34,23.824951,3291.676514,544.748413,7.018152,1.966870,-8.000000,-1
44,43.125000,3062.454590,522.611694,5.564578,3.570224,-20.754887,-1
38,37.462158,3300.052734,536.733887,6.014366,2.103541,-16.754887,-1
58,37.803467,3272.775879,437.346283,9.987717,2.792996,-34.264664,-1
29,36.613037,3019.137939,366.877502,6.847246,1.185923,-8.754888,-1
57,43.305664,3180.824463,898.776367,8.972909,4.550519,-23.509775,-1
39,29.106689,2977.487061,495.172791,3.975052,3.176622,-16.754887,-1
64,48.906982,3260.500000,745.437500,9.432768,6.724607,-31.509775,-1
47,40.475830,3126.553223,775.055542,7.861633,4.159719,-19.509775,-1
51,24.323486,3108.509766,320.210632,10.390361,3.759147,-23.509773,-1
48,41.872559,3243.500000,680.291687,8.540773,5.868113,-18.000000,-1
48,36.326172,3247.833252,313.930542,11.759673,1.970393,-29.609640,-1
20,20.229248,3272.350098,327.927490,3.683328,1.015728,-6.000000,-1
42,36.457275,3300.642822,570.896362,11.782443,1.593915,-26.000000,-1
57,32.428467,3227.157959,693.396179,7.912037,7.330399,-33.509773,-1
70,47.021973,3284.614258,722.237000,8.877923,4.824129,-45.284210,-1
61,29.358887,3091.721191,371.709229,12.927655,3.438781,-39.509773,-1
37,31.047607,3072.405518,373.484283,7.499115,3.282209,-22.754887,-1
66,38.661621,3199.045410,576.043579,13.150312,5.135107,-32.754887,-1
33,34.137939,3039.818115,728.330566,8.855012,1.771629,-10.000000,-1
42,36.750000,3096.619141,625.950012,6.939190,2.108230,-18.754887,-1
33,26.083252,3029.848389,375.219482,7.003876,1.774448,-8.000000,-1
28,22.190430,3092.392822,714.953003,4.197128,2.754663,-4.754888,-1
22,31.638916,3045.954590,291.861542,3.417372,1.833293,-6.000000,-1
36,25.481445,3020.805664,364.045593,4.408581,3.439327,-18.754887,-1
60,54.132080,3048.283447,652.336365,12.324994,2.767213,-28.754887,-1
59,39.702393,3104.966064,520.405640,14.532767,3.386929,-33.509773,-1
44,33.544678,3189.909180,760.718750,7.355509,2.747633,-16.754887,-1
34,32.772705,3066.058838,335.878876,6.383761,2.037659,-14.000000,-1
33,32.111084,3152.848389,810.977112,3.831619,2.073763,-10.000000,-1
45,33.830811,3282.822266,446.457062,6.511433,2.746812,-36.264660,-1
44,29.784912,3118.727295,279.243835,5.045827,4.015240,-35.774437,-1
27,30.488037,3295.296387,274.949280,6.883327,1.170903,-4.000000,-1
48,28.285889,3323.770752,471.218353,8.505205,2.241824,-21.509775,-1
50,40.766113,3187.300049,612.729980,8.873294,2.651317,-23.509773,-1
43,31.353516,3173.465088,346.155701,6.650461,2.983165,-20.754887,-1
36,49.233643,3108.916748,623.576416,6.511364,1.614704,-8.000000,-1
34,33.211182,3253.646973,1202.228394,12.660472,1.680068,-8.754888,-1
48,51.178467,3121.208252,715.664856,7.951773,2.858118,-18.000000,-1
46,23.111084,3289.304443,498.472443,10.215528,2.157610,-35.119415,-1
60,21.853271,3274.449951,523.714111,12.394907,6.129971,-49.384075,-1
38,28.302246,3261.368408,459.179993,8.305863,1.980687,-12.000000,-1
41,33.232178,3261.170654,469.409882,9.567588,4.551429,-16.754887,-1
47,33.700684,3225.425537,818.286987,11.652489,2.184683,-14.000000,-1
52,40.459473,3247.769287,691.908325,13.529201,3.549093,-27.509775,-1
29,21.694336,3174.344727,806.984619,10.764114,1.228203,-4.000000,-1
36,46.179443,3079.750000,998.520813,5.699660,2.296321,-10.754888,-1
43,30.791748,3085.000000,773.627930,11.700124,3.626941,-22.000000,-1
44,24.185303,3275.795410,362.299133,9.261048,1.947915,-23.509775,-1
103,30.068848,3257.291260,463.895721,17.142159,9.126028,-125.258385,-1
37,45.152832,3098.432373,1017.326416,8.301377,1.666573,-4.000000,-1
42,27.767334,3313.785645,546.501953,10.401548,3.543295,-20.000000,-1
33,31.857178,3237.030273,718.938416,4.867904,2.442744,-12.000000,-1
36,38.916748,3095.000000,582.555542,5.152802,2.929946,-14.000000,-1
38,56.049316,3076.842041,1387.869873,13.788953,1.866648,-17.509775,-1
49,48.386475,3091.551025,822.655518,11.737487,3.075021,-14.000000,-1
29,23.045410,3084.103516,277.610016,6.888943,1.647691,-16.000000,-1
47,26.852539,3095.340332,463.501190,8.704741,2.618679,-29.609640,-1
30,34.755859,3262.399902,301.506775,4.968569,1.642541,-12.000000,-1
41,54.685791,3108.707275,627.816711,10.178789,3.477633,-14.000000,-1
36,35.226807,3224.805664,489.101135,8.286960,4.881043,-14.000000,-1
57,34.649414,3291.280762,621.079102,9.841232,3.739987,-26.754887,-1
35,39.208252,3263.742920,800.991028,5.213622,2.352829,-12.754888,-1
36,33.518555,3296.833252,410.083313,5.035274,3.632231,-10.000000,-1
43,24.104248,3254.395264,336.518066,11.442902,1.804276,-18.264662,-1
36,21.034424,3346.944336,192.163513,11.287766,1.566009,-23.509773,-1
28,21.899902,3337.357178,277.015259,3.668483,2.779729,-4.000000,-1
65,34.428467,3326.399902,882.947449,8.240357,6.921415,-35.509773,-1
41,27.740723,3349.341553,506.175873,4.758287,4.177903,-24.754887,-1
31,20.978271,3352.580566,344.824066,5.034618,2.536038,-8.754888,-1
53,33.375000,3295.754639,315.543640,9.017095,2.876483,-42.529324,-1
55,30.535156,3272.036377,474.834930,7.177430,6.035268,-26.264662,-1
82,33.760254,3340.182861,622.686035,15.165247,6.399519,-53.019547,-1
53,45.074219,3316.603760,650.578796,9.558854,3.738130,-34.364525,-1
32,37.649902,3282.937500,919.996094,6.177089,1.659170,-16.000000,-1
82,104.357178,3318.792725,2145.286377,10.435328,5.910645,-29.509773,1
40,38.053467,3316.000000,486.250000,9.404154,1.717424,-24.264662,-1
50,44.330566,3139.379883,612.755798,7.944728,3.427365,-20.000000,-1
22,36.888916,2821.409180,664.059814,7.292446,0.943869,-2.000000,-1
74,29.909180,3330.310791,509.484375,12.414432,4.888938,-51.509773,-1
38,40.916748,2828.631592,977.758850,10.574699,2.761869,-12.754888,-1
49,20.870361,2845.857178,716.897888,7.824184,2.311011,-24.754887,-1
64,70.047607,3249.578125,1451.432739,7.569933,5.417139,-30.754887,-1
55,77.346436,2727.309082,1129.958862,16.725819,1.832317,-12.000000,-1
20,33.590576,3369.300049,253.110031,3.259328,1.255761,-4.000000,-1
28,33.875000,2693.500000,422.964294,3.909833,2.017257,-12.754888,-1
